id,nama,lokasi_resto,menu_restoran,nama_produk,delivery_time,nama_pembeli,id_pembeli,lokasi_pembeli,review,rating,harga_jual,jumlah_dilihat
5952,Seller5952,Bandung,Popeyes,Burger,27,User2616,8630,Bandung,Good,2.78,80.47,62
5953,Seller5953,Surabaya,Popeyes,Pasta,26,User7785,361,Jakarta,Poor,2.82,25.02,16
5954,Seller5954,Jakarta,Popeyes,Burger,50,User9106,6032,Bandung,Good,3.29,89.63,315
5955,Seller5955,Bandung,Subway,Sandwich,48,User4613,8756,Jakarta,Good,3.99,25.44,388
5956,Seller5956,Surabaya,KFC,Taco,38,User6399,5106,Surabaya,Average,2.27,28.9,533
5957,Seller5957,Surabaya,Pizza Hut,Taco,20,User5878,4049,Surabaya,Average,3.54,99.28,409
5958,Seller5958,Bandung,Panda Express,Coffee,18,User8850,4776,Surabaya,Poor,4.85,58.2,605
5959,Seller5959,Jakarta,Starbucks,Chicken,37,User9835,7824,Surabaya,Poor,3.44,18.49,55
5960,Seller5960,Surabaya,McDonald's,Donut,21,User5719,5403,Jakarta,Poor,3.84,71.23,55
5961,Seller5961,Bandung,Starbucks,Burger,47,User5815,2036,Bandung,Good,3.04,90.78,779
5962,Seller5962,Surabaya,Taco Bell,Pasta,18,User9452,7536,Jakarta,Average,1.22,26.59,678
5963,Seller5963,Surabaya,Chick-fil-A,Donut,29,User407,7535,Jakarta,Average,3.76,62.84,145
5964,Seller5964,Bandung,Wendy's,Taco,26,User9680,9458,Surabaya,Good,2.25,9.92,874
5965,Seller5965,Bandung,Domino's Pizza,Pasta,31,User8905,9231,Jakarta,Average,3.74,80.28,764
5966,Seller5966,Bandung,Arby's,Donut,18,User3731,3730,Surabaya,Poor,2.49,60.36,179
5967,Seller5967,Bandung,Taco Bell,Chicken,23,User413,2530,Bandung,Poor,1.4,61.7,318
5968,Seller5968,Surabaya,Five Guys,Coffee,44,User5187,3033,Surabaya,Poor,1.06,41.72,748
5969,Seller5969,Bandung,McDonald's,Donut,56,User266,914,Surabaya,Average,4.31,32.65,243
5970,Seller5970,Surabaya,Dunkin' Donuts,Pasta,39,User9493,5040,Jakarta,Excellent,2.79,73.81,620
5971,Seller5971,Surabaya,KFC,Taco,30,User6166,2673,Bandung,Good,4.86,84.58,954
5972,Seller5972,Jakarta,Burger King,Donut,40,User7694,5456,Bandung,Excellent,2.28,98.84,990
5973,Seller5973,Bandung,Popeyes,Taco,34,User456,574,Bandung,Average,3.48,61.43,707
5974,Seller5974,Bandung,Taco Bell,Pasta,54,User6776,7461,Surabaya,Poor,4.06,79.61,765
5975,Seller5975,Jakarta,Pizza Hut,Donut,22,User7494,3743,Jakarta,Average,1.99,6.46,200
5976,Seller5976,Bandung,Pizza Hut,Chicken,51,User4550,4970,Bandung,Poor,2.2,41.17,392
5977,Seller5977,Jakarta,KFC,Coffee,24,User1994,3250,Surabaya,Excellent,2.92,31.0,191
5978,Seller5978,Jakarta,Dunkin' Donuts,Salad,45,User5181,814,Jakarta,Average,4.87,84.31,310
5979,Seller5979,Surabaya,Domino's Pizza,Burger,30,User4134,8682,Jakarta,Excellent,4.83,52.15,961
5980,Seller5980,Surabaya,Popeyes,Taco,47,User7414,9535,Bandung,Poor,2.82,37.08,671
5981,Seller5981,Surabaya,Jack in the Box,Chicken,29,User3304,2755,Surabaya,Average,2.36,9.22,595
5982,Seller5982,Jakarta,Wendy's,Salad,25,User8001,8882,Surabaya,Average,2.77,5.85,494
5983,Seller5983,Surabaya,Sonic Drive-In,Pizza,35,User6781,8530,Surabaya,Excellent,1.69,12.9,947
5984,Seller5984,Jakarta,McDonald's,Taco,18,User3555,6490,Bandung,Poor,3.03,46.31,469
5985,Seller5985,Jakarta,Taco Bell,Burger,55,User7674,3452,Bandung,Poor,2.99,23.95,358
5986,Seller5986,Bandung,Panera Bread,Pasta,38,User4135,9183,Surabaya,Excellent,3.79,77.51,423
5987,Seller5987,Jakarta,Burger King,Burger,18,User5985,3591,Bandung,Poor,3.5,98.11,272
5988,Seller5988,Bandung,Five Guys,Coffee,42,User9643,5320,Surabaya,Average,1.15,5.14,34
5989,Seller5989,Bandung,Popeyes,Ice Cream,18,User6606,8101,Bandung,Good,2.35,98.45,619
5990,Seller5990,Bandung,Domino's Pizza,Donut,43,User6998,8229,Bandung,Average,1.77,11.09,635
5991,Seller5991,Bandung,KFC,Coffee,57,User1050,2013,Bandung,Average,1.63,6.19,990
5992,Seller5992,Surabaya,Starbucks,Donut,36,User6714,9874,Jakarta,Average,3.79,68.26,836
5993,Seller5993,Bandung,Burger King,Coffee,37,User2478,6439,Bandung,Good,3.31,85.25,863
5994,Seller5994,Surabaya,Jack in the Box,Burger,29,User9026,376,Surabaya,Poor,3.62,34.14,365
5995,Seller5995,Jakarta,Burger King,Coffee,44,User8527,1496,Bandung,Excellent,4.67,27.85,915
5996,Seller5996,Bandung,Popeyes,Taco,57,User2939,217,Jakarta,Average,2.33,47.45,337
5997,Seller5997,Bandung,Popeyes,Salad,48,User7237,423,Bandung,Good,2.63,42.23,400
5998,Seller5998,Surabaya,Subway,Pasta,48,User6590,1797,Bandung,Good,3.66,30.62,923
5999,Seller5999,Jakarta,Arby's,Salad,49,User2566,2386,Jakarta,Average,4.97,71.37,147
6000,Seller6000,Surabaya,Burger King,Pizza,24,User7895,2238,Surabaya,Poor,2.67,54.11,667
6001,Seller6001,Surabaya,Panda Express,Sandwich,27,User8931,2503,Surabaya,Poor,3.55,36.14,470
6002,Seller6002,Jakarta,Arby's,Salad,49,User9377,8141,Jakarta,Average,4.2,53.54,827
6003,Seller6003,Jakarta,Burger King,Donut,15,User5350,7996,Jakarta,Excellent,1.5,38.02,370
6004,Seller6004,Jakarta,Five Guys,Donut,16,User9324,5148,Surabaya,Poor,2.71,78.27,689
6005,Seller6005,Jakarta,Chipotle,Chicken,40,User7335,2086,Surabaya,Excellent,4.73,59.24,33
6006,Seller6006,Surabaya,Subway,Ice Cream,23,User9195,7346,Jakarta,Excellent,2.51,39.38,70
6007,Seller6007,Bandung,Sonic Drive-In,Sandwich,49,User1985,1396,Bandung,Poor,4.46,46.96,653
6008,Seller6008,Jakarta,Little Caesars,Sandwich,22,User4660,4773,Surabaya,Good,3.95,20.64,22
6009,Seller6009,Surabaya,Chipotle,Pasta,39,User5471,2939,Surabaya,Excellent,4.92,32.0,597
6010,Seller6010,Jakarta,Burger King,Taco,19,User3814,4712,Jakarta,Poor,4.4,59.45,283
6011,Seller6011,Surabaya,Panera Bread,Coffee,48,User7708,772,Jakarta,Average,3.53,11.15,202
6012,Seller6012,Bandung,Panera Bread,Sandwich,22,User8054,7081,Surabaya,Poor,2.58,86.17,73
6013,Seller6013,Jakarta,Arby's,Pasta,55,User5704,7393,Surabaya,Good,2.25,32.64,271
6014,Seller6014,Jakarta,Dunkin' Donuts,Chicken,36,User7376,5387,Jakarta,Average,3.88,47.87,93
6015,Seller6015,Bandung,Popeyes,Donut,27,User6894,1311,Bandung,Average,1.99,6.36,347
6016,Seller6016,Jakarta,Panda Express,Donut,38,User9418,9821,Bandung,Poor,4.86,9.56,110
6017,Seller6017,Jakarta,Little Caesars,Taco,47,User2523,9740,Surabaya,Excellent,2.43,33.2,732
6018,Seller6018,Jakarta,Pizza Hut,Sandwich,35,User158,5068,Bandung,Excellent,3.65,29.11,449
6019,Seller6019,Bandung,Dunkin' Donuts,Coffee,19,User8047,2067,Surabaya,Average,2.63,85.9,699
6020,Seller6020,Jakarta,KFC,Salad,50,User5755,4921,Surabaya,Good,4.93,66.14,710
6021,Seller6021,Jakarta,Five Guys,Donut,50,User44,3378,Jakarta,Average,3.59,22.28,396
6022,Seller6022,Bandung,Popeyes,Chicken,46,User7013,7597,Jakarta,Good,3.71,62.51,566
6023,Seller6023,Bandung,Burger King,Sandwich,40,User9159,8753,Bandung,Good,4.42,65.76,769
6024,Seller6024,Bandung,Pizza Hut,Chicken,52,User6353,3084,Jakarta,Excellent,4.75,6.6,753
6025,Seller6025,Bandung,Taco Bell,Pizza,24,User5725,3136,Bandung,Excellent,2.91,49.59,862
6026,Seller6026,Jakarta,Domino's Pizza,Pizza,55,User4841,4369,Jakarta,Good,3.56,76.64,586
6027,Seller6027,Bandung,Panera Bread,Donut,19,User5537,6083,Surabaya,Average,3.86,72.65,553
6028,Seller6028,Bandung,Dunkin' Donuts,Burger,23,User7181,8949,Jakarta,Excellent,3.02,20.24,700
6029,Seller6029,Jakarta,Panda Express,Sandwich,35,User7118,5556,Bandung,Average,1.6,76.7,627
6030,Seller6030,Surabaya,Chick-fil-A,Pasta,43,User318,2610,Jakarta,Poor,4.21,31.23,204
6031,Seller6031,Bandung,Domino's Pizza,Pizza,53,User6848,6931,Surabaya,Average,4.82,66.03,231
6032,Seller6032,Jakarta,Pizza Hut,Sandwich,25,User4615,7297,Bandung,Excellent,4.94,66.58,633
6033,Seller6033,Jakarta,Wendy's,Coffee,48,User5272,4536,Jakarta,Poor,2.44,41.88,788
6034,Seller6034,Bandung,Chick-fil-A,Pizza,16,User7145,8612,Jakarta,Poor,1.64,61.23,784
6035,Seller6035,Bandung,Jack in the Box,Sandwich,40,User185,6552,Bandung,Average,3.76,52.85,252
6036,Seller6036,Bandung,Little Caesars,Pasta,46,User4225,467,Jakarta,Excellent,1.98,30.63,970
6037,Seller6037,Bandung,Panda Express,Salad,46,User2247,2265,Jakarta,Average,1.66,45.55,110
6038,Seller6038,Bandung,Chipotle,Pizza,58,User3476,4465,Surabaya,Excellent,2.76,39.67,173
6039,Seller6039,Surabaya,Sonic Drive-In,Donut,56,User4048,8426,Jakarta,Good,2.51,54.84,430
6040,Seller6040,Jakarta,Burger King,Donut,52,User3248,7356,Bandung,Average,1.46,46.06,853
6041,Seller6041,Bandung,Panda Express,Salad,59,User8017,2408,Bandung,Good,4.66,50.95,699
6042,Seller6042,Surabaya,Starbucks,Burger,31,User8236,1272,Surabaya,Poor,3.7,65.02,575
6043,Seller6043,Jakarta,Sonic Drive-In,Sandwich,32,User5089,1011,Jakarta,Excellent,1.07,32.43,638
6044,Seller6044,Jakarta,Pizza Hut,Sandwich,53,User4850,5178,Jakarta,Average,3.85,42.25,0
6045,Seller6045,Surabaya,KFC,Taco,32,User9932,5015,Bandung,Good,3.45,45.81,657
6046,Seller6046,Jakarta,Domino's Pizza,Taco,27,User9569,6518,Jakarta,Good,3.25,90.43,69
6047,Seller6047,Jakarta,Burger King,Chicken,55,User8604,5378,Jakarta,Average,3.53,60.82,659
6048,Seller6048,Jakarta,KFC,Ice Cream,35,User6156,4077,Jakarta,Good,3.34,76.82,449
6049,Seller6049,Jakarta,KFC,Coffee,31,User7834,9186,Jakarta,Average,2.17,63.72,102
6050,Seller6050,Surabaya,Popeyes,Pasta,54,User3470,9309,Surabaya,Poor,2.11,5.14,174
6051,Seller6051,Surabaya,Panda Express,Chicken,43,User5650,5534,Bandung,Poor,1.61,73.91,870
6052,Seller6052,Bandung,Arby's,Sandwich,22,User9325,6338,Surabaya,Average,1.7,45.47,854
6053,Seller6053,Jakarta,Little Caesars,Ice Cream,34,User1031,9345,Bandung,Average,2.5,56.22,730
6054,Seller6054,Bandung,Arby's,Taco,25,User6793,7491,Bandung,Excellent,1.0,99.64,148
6055,Seller6055,Surabaya,Chipotle,Ice Cream,21,User7881,2642,Bandung,Poor,4.73,26.91,746
6056,Seller6056,Jakarta,Starbucks,Pizza,49,User7962,2363,Jakarta,Good,2.86,81.61,294
6057,Seller6057,Jakarta,Five Guys,Taco,27,User9243,2669,Bandung,Good,2.65,12.7,866
6058,Seller6058,Surabaya,Sonic Drive-In,Coffee,28,User5821,6840,Bandung,Good,4.77,8.58,932
6059,Seller6059,Bandung,McDonald's,Donut,32,User7542,8583,Jakarta,Good,4.66,80.63,640
6060,Seller6060,Surabaya,McDonald's,Taco,39,User7660,5331,Jakarta,Average,4.02,89.19,42
6061,Seller6061,Jakarta,Panda Express,Donut,27,User9071,8687,Surabaya,Average,2.57,46.37,239
6062,Seller6062,Surabaya,Domino's Pizza,Pasta,37,User7241,6992,Jakarta,Excellent,4.23,68.02,286
6063,Seller6063,Bandung,Popeyes,Salad,59,User4913,5539,Jakarta,Excellent,2.98,32.67,895
6064,Seller6064,Bandung,Sonic Drive-In,Ice Cream,37,User6479,9107,Bandung,Excellent,2.58,35.08,195
6065,Seller6065,Surabaya,Chipotle,Pasta,51,User2061,9600,Bandung,Excellent,2.55,14.95,36
6066,Seller6066,Jakarta,Jack in the Box,Burger,56,User9165,1713,Surabaya,Good,3.72,90.3,476
6067,Seller6067,Surabaya,Subway,Taco,33,User8670,9594,Jakarta,Poor,4.0,64.69,273
6068,Seller6068,Bandung,Popeyes,Donut,30,User3496,574,Jakarta,Poor,3.59,14.21,447
6069,Seller6069,Bandung,Taco Bell,Taco,45,User3869,6471,Bandung,Average,4.49,11.06,26
6070,Seller6070,Surabaya,KFC,Sandwich,25,User4431,3614,Surabaya,Good,1.33,35.82,730
6071,Seller6071,Bandung,Taco Bell,Chicken,42,User3220,2434,Jakarta,Good,2.48,65.39,105
6072,Seller6072,Bandung,Panda Express,Ice Cream,49,User7741,9745,Surabaya,Poor,4.09,76.23,23
6073,Seller6073,Bandung,Chipotle,Chicken,22,User1310,7757,Bandung,Poor,2.48,32.85,344
6074,Seller6074,Bandung,Subway,Salad,46,User9799,7195,Bandung,Average,4.49,81.96,167
6075,Seller6075,Surabaya,Arby's,Chicken,30,User4254,6593,Jakarta,Poor,4.81,96.31,506
6076,Seller6076,Surabaya,Taco Bell,Pasta,15,User3594,4711,Bandung,Average,3.78,35.21,288
6077,Seller6077,Surabaya,Five Guys,Salad,39,User4279,8238,Jakarta,Average,1.78,61.36,27
6078,Seller6078,Surabaya,Subway,Taco,54,User417,588,Bandung,Good,2.67,9.15,650
6079,Seller6079,Jakarta,Little Caesars,Ice Cream,24,User6179,8087,Surabaya,Poor,1.76,99.31,82
6080,Seller6080,Jakarta,Dunkin' Donuts,Donut,48,User7911,4756,Jakarta,Excellent,2.63,38.34,167
6081,Seller6081,Surabaya,KFC,Salad,19,User9208,964,Surabaya,Poor,1.34,60.78,694
6082,Seller6082,Bandung,Arby's,Ice Cream,29,User2979,7882,Jakarta,Good,2.94,88.92,132
6083,Seller6083,Jakarta,Wendy's,Burger,21,User8157,4517,Surabaya,Average,4.11,56.19,678
6084,Seller6084,Jakarta,Chick-fil-A,Salad,21,User9342,8026,Jakarta,Poor,2.28,95.8,823
6085,Seller6085,Surabaya,Domino's Pizza,Coffee,31,User9332,5850,Bandung,Excellent,2.07,55.95,330
6086,Seller6086,Bandung,Subway,Pasta,16,User1113,5091,Jakarta,Excellent,4.69,87.57,877
6087,Seller6087,Bandung,Panda Express,Coffee,48,User1740,5104,Surabaya,Excellent,1.4,54.68,764
6088,Seller6088,Bandung,Panda Express,Sandwich,19,User5640,7445,Jakarta,Good,1.71,60.16,721
6089,Seller6089,Bandung,Burger King,Salad,49,User5699,6629,Bandung,Average,3.34,63.42,402
6090,Seller6090,Jakarta,KFC,Pizza,19,User9349,2689,Jakarta,Poor,3.59,6.34,510
6091,Seller6091,Bandung,Sonic Drive-In,Salad,25,User7644,1610,Bandung,Poor,3.51,12.35,936
6092,Seller6092,Surabaya,KFC,Chicken,24,User1183,2760,Jakarta,Poor,2.88,79.45,73
6093,Seller6093,Bandung,Arby's,Taco,30,User8317,7739,Jakarta,Good,2.53,44.01,146
6094,Seller6094,Surabaya,Panda Express,Pizza,53,User6502,6412,Surabaya,Good,3.98,48.2,71
6095,Seller6095,Surabaya,Taco Bell,Sandwich,59,User4522,940,Surabaya,Excellent,1.62,26.89,776
6096,Seller6096,Surabaya,McDonald's,Sandwich,45,User1163,39,Bandung,Good,2.92,11.74,910
6097,Seller6097,Jakarta,Popeyes,Pizza,21,User7235,3292,Bandung,Average,1.15,15.36,459
6098,Seller6098,Bandung,Jack in the Box,Pasta,47,User2019,8045,Jakarta,Good,4.92,30.57,683
6099,Seller6099,Surabaya,Arby's,Pizza,15,User2979,5511,Surabaya,Excellent,2.77,72.35,167
6100,Seller6100,Surabaya,Chipotle,Donut,23,User1682,1421,Bandung,Good,3.03,31.1,437
6101,Seller6101,Surabaya,McDonald's,Burger,35,User1335,1794,Surabaya,Poor,4.72,77.12,669
6102,Seller6102,Surabaya,Wendy's,Ice Cream,35,User5295,6193,Jakarta,Good,1.13,76.01,874
6103,Seller6103,Bandung,Arby's,Taco,52,User2846,779,Jakarta,Excellent,3.11,55.91,793
6104,Seller6104,Bandung,Panera Bread,Chicken,41,User985,6633,Bandung,Good,4.14,7.85,880
6105,Seller6105,Bandung,Chipotle,Salad,50,User5,561,Jakarta,Average,2.67,90.28,120
6106,Seller6106,Bandung,Wendy's,Burger,50,User894,6291,Surabaya,Excellent,4.49,81.67,7
6107,Seller6107,Bandung,Wendy's,Taco,41,User1205,754,Surabaya,Poor,2.2,94.49,617
6108,Seller6108,Jakarta,KFC,Burger,56,User916,4850,Surabaya,Good,4.47,51.79,654
6109,Seller6109,Jakarta,Wendy's,Salad,19,User4823,8172,Surabaya,Poor,3.75,22.75,625
6110,Seller6110,Bandung,Sonic Drive-In,Chicken,46,User542,427,Bandung,Good,1.23,67.23,25
6111,Seller6111,Bandung,Starbucks,Coffee,36,User7443,5782,Bandung,Excellent,4.35,44.66,838
6112,Seller6112,Bandung,Taco Bell,Pizza,56,User4829,9799,Surabaya,Good,4.81,33.9,757
6113,Seller6113,Bandung,Subway,Coffee,46,User6948,6711,Jakarta,Average,3.75,7.26,827
6114,Seller6114,Jakarta,Taco Bell,Pasta,27,User7449,3981,Surabaya,Excellent,4.83,49.65,55
6115,Seller6115,Jakarta,Dunkin' Donuts,Donut,28,User7838,6011,Surabaya,Excellent,2.36,85.53,908
6116,Seller6116,Bandung,Burger King,Donut,17,User9253,7597,Jakarta,Good,1.15,80.58,267
6117,Seller6117,Bandung,Panera Bread,Taco,38,User4355,2187,Bandung,Poor,3.73,34.59,68
6118,Seller6118,Surabaya,Sonic Drive-In,Ice Cream,15,User6821,1544,Jakarta,Average,4.45,90.48,803
6119,Seller6119,Bandung,McDonald's,Burger,38,User7098,3213,Jakarta,Good,3.87,52.62,23
6120,Seller6120,Jakarta,Popeyes,Pasta,24,User8624,1036,Jakarta,Excellent,1.46,28.1,699
6121,Seller6121,Surabaya,Panda Express,Ice Cream,44,User4315,1185,Bandung,Poor,3.97,90.72,12
6122,Seller6122,Jakarta,Chipotle,Sandwich,46,User9372,2481,Surabaya,Excellent,1.29,92.23,297
6123,Seller6123,Jakarta,Panera Bread,Burger,56,User6576,8739,Jakarta,Good,3.18,39.48,412
6124,Seller6124,Bandung,Panera Bread,Sandwich,58,User1673,9177,Bandung,Excellent,4.59,85.99,714
6125,Seller6125,Surabaya,Panera Bread,Chicken,32,User4970,10,Jakarta,Poor,2.67,61.56,740
6126,Seller6126,Bandung,Arby's,Salad,16,User1502,1425,Bandung,Excellent,2.42,38.38,633
6127,Seller6127,Surabaya,Chipotle,Ice Cream,36,User2911,1521,Surabaya,Average,4.15,87.9,498
6128,Seller6128,Jakarta,Popeyes,Salad,47,User9386,9407,Surabaya,Good,3.37,57.23,857
6129,Seller6129,Surabaya,Five Guys,Burger,23,User8894,7747,Bandung,Poor,3.47,8.44,256
6130,Seller6130,Bandung,Burger King,Salad,56,User8388,4565,Jakarta,Good,2.27,7.8,684
6131,Seller6131,Surabaya,Panera Bread,Chicken,30,User829,3430,Jakarta,Good,2.35,20.96,292
6132,Seller6132,Jakarta,Burger King,Chicken,47,User9140,4261,Surabaya,Average,5.0,85.95,861
6133,Seller6133,Bandung,Pizza Hut,Coffee,23,User689,4463,Surabaya,Average,4.58,94.27,237
6134,Seller6134,Jakarta,McDonald's,Pasta,34,User8144,3959,Jakarta,Excellent,3.84,30.17,318
6135,Seller6135,Surabaya,Burger King,Sandwich,31,User7707,335,Surabaya,Average,1.25,93.52,100
6136,Seller6136,Surabaya,Panda Express,Pizza,47,User8062,1035,Bandung,Excellent,2.39,45.59,247
6137,Seller6137,Bandung,Sonic Drive-In,Burger,42,User5853,3068,Jakarta,Good,4.52,38.85,464
6138,Seller6138,Surabaya,Wendy's,Burger,39,User3441,912,Jakarta,Poor,3.72,48.41,886
6139,Seller6139,Surabaya,Panera Bread,Ice Cream,47,User1494,5361,Bandung,Excellent,3.1,69.87,526
6140,Seller6140,Surabaya,Sonic Drive-In,Pasta,55,User1813,1182,Bandung,Average,1.76,36.45,105
6141,Seller6141,Jakarta,KFC,Taco,21,User5347,1906,Surabaya,Excellent,1.03,47.97,730
6142,Seller6142,Surabaya,Five Guys,Pasta,32,User8621,1764,Jakarta,Poor,3.21,95.52,875
6143,Seller6143,Surabaya,Starbucks,Pizza,53,User1897,5175,Bandung,Average,3.16,28.98,637
6144,Seller6144,Surabaya,Subway,Salad,35,User6278,3005,Bandung,Average,3.27,87.84,215
6145,Seller6145,Surabaya,Domino's Pizza,Salad,32,User1501,3367,Jakarta,Average,1.75,6.35,195
6146,Seller6146,Surabaya,Five Guys,Ice Cream,56,User5762,4999,Surabaya,Average,4.06,18.34,483
6147,Seller6147,Bandung,Wendy's,Salad,32,User8378,9941,Jakarta,Average,1.16,68.47,812
6148,Seller6148,Jakarta,Pizza Hut,Pasta,35,User4727,2047,Bandung,Average,3.33,65.86,863
6149,Seller6149,Bandung,Dunkin' Donuts,Pasta,29,User107,5150,Surabaya,Poor,1.81,27.94,371
6150,Seller6150,Surabaya,Chick-fil-A,Sandwich,27,User5712,2812,Bandung,Poor,3.07,87.62,712
6151,Seller6151,Bandung,Burger King,Donut,54,User817,6308,Jakarta,Good,2.67,5.71,57
6152,Seller6152,Jakarta,Pizza Hut,Taco,27,User3943,4020,Jakarta,Average,3.93,35.22,751
6153,Seller6153,Surabaya,Starbucks,Chicken,45,User4176,7783,Bandung,Good,4.63,87.9,197
6154,Seller6154,Jakarta,Dunkin' Donuts,Chicken,44,User820,5234,Bandung,Good,4.8,44.77,260
6155,Seller6155,Jakarta,Wendy's,Chicken,47,User3769,8436,Bandung,Poor,4.44,80.94,306
6156,Seller6156,Jakarta,Popeyes,Chicken,59,User7460,1608,Surabaya,Poor,2.6,16.99,657
6157,Seller6157,Bandung,Popeyes,Donut,15,User7404,3307,Surabaya,Average,3.96,28.48,264
6158,Seller6158,Surabaya,Sonic Drive-In,Salad,56,User2430,8892,Bandung,Average,2.82,75.16,347
6159,Seller6159,Jakarta,McDonald's,Chicken,49,User6089,7996,Jakarta,Poor,4.4,89.69,211
6160,Seller6160,Jakarta,Wendy's,Pasta,49,User5630,1569,Bandung,Excellent,2.96,62.01,95
6161,Seller6161,Bandung,Starbucks,Chicken,44,User6219,8632,Surabaya,Poor,4.79,63.78,553
6162,Seller6162,Surabaya,Domino's Pizza,Pasta,41,User4351,7522,Surabaya,Excellent,2.86,50.58,350
6163,Seller6163,Jakarta,Subway,Donut,56,User3293,4889,Jakarta,Good,4.48,22.28,202
6164,Seller6164,Jakarta,McDonald's,Coffee,40,User8742,2210,Bandung,Average,3.66,19.43,920
6165,Seller6165,Surabaya,Five Guys,Salad,15,User9076,4758,Jakarta,Good,2.3,97.14,30
6166,Seller6166,Bandung,Jack in the Box,Chicken,49,User5571,5016,Surabaya,Poor,1.69,77.81,472
6167,Seller6167,Jakarta,Five Guys,Chicken,45,User5031,732,Bandung,Good,1.16,79.67,184
6168,Seller6168,Bandung,Panda Express,Chicken,34,User8065,8823,Bandung,Excellent,2.28,28.03,132
6169,Seller6169,Surabaya,Dunkin' Donuts,Sandwich,18,User9980,1043,Bandung,Excellent,2.74,14.57,289
6170,Seller6170,Surabaya,Starbucks,Pizza,24,User3340,9020,Bandung,Poor,2.2,91.99,632
6171,Seller6171,Jakarta,Five Guys,Ice Cream,21,User5342,5659,Jakarta,Average,4.39,5.95,436
6172,Seller6172,Surabaya,Jack in the Box,Coffee,36,User9552,7827,Surabaya,Good,5.0,10.48,507
6173,Seller6173,Jakarta,Chick-fil-A,Donut,16,User865,6339,Jakarta,Good,3.05,39.69,374
6174,Seller6174,Surabaya,Chipotle,Taco,47,User1414,7780,Jakarta,Excellent,2.24,56.42,525
6175,Seller6175,Jakarta,Taco Bell,Sandwich,28,User7532,7314,Bandung,Poor,4.17,65.25,710
6176,Seller6176,Jakarta,Sonic Drive-In,Pizza,18,User5996,7268,Bandung,Excellent,4.58,28.32,612
6177,Seller6177,Surabaya,Chipotle,Pizza,44,User798,3787,Jakarta,Good,1.12,28.87,762
6178,Seller6178,Surabaya,Wendy's,Sandwich,40,User3472,9073,Jakarta,Average,1.56,79.14,299
6179,Seller6179,Bandung,Chipotle,Taco,32,User6417,461,Jakarta,Excellent,2.71,92.64,303
6180,Seller6180,Surabaya,Sonic Drive-In,Salad,25,User7636,5803,Bandung,Good,1.69,77.94,903
6181,Seller6181,Bandung,Taco Bell,Burger,46,User432,8607,Jakarta,Average,2.16,8.87,503
6182,Seller6182,Bandung,Chick-fil-A,Coffee,43,User1528,5021,Bandung,Good,4.55,8.25,909
6183,Seller6183,Jakarta,Five Guys,Ice Cream,23,User7317,7097,Bandung,Excellent,3.14,99.76,854
6184,Seller6184,Jakarta,Burger King,Burger,29,User7449,681,Bandung,Average,4.18,62.47,863
6185,Seller6185,Jakarta,Chipotle,Sandwich,43,User3800,7134,Bandung,Average,4.83,62.14,532
6186,Seller6186,Jakarta,McDonald's,Taco,25,User6824,7269,Jakarta,Poor,1.07,95.45,823
6187,Seller6187,Jakarta,Arby's,Coffee,25,User6679,7525,Surabaya,Excellent,3.18,14.76,753
6188,Seller6188,Jakarta,Jack in the Box,Ice Cream,43,User5990,8177,Jakarta,Average,4.34,29.2,595
6189,Seller6189,Surabaya,Popeyes,Sandwich,50,User3280,2126,Jakarta,Excellent,4.4,43.27,331
6190,Seller6190,Jakarta,Jack in the Box,Burger,49,User7508,10,Surabaya,Excellent,4.52,44.28,721
6191,Seller6191,Surabaya,Pizza Hut,Pasta,33,User5356,3189,Jakarta,Good,3.85,29.59,252
6192,Seller6192,Surabaya,Chipotle,Taco,55,User4583,9688,Surabaya,Average,3.7,97.05,568
6193,Seller6193,Jakarta,Chick-fil-A,Ice Cream,53,User958,7744,Jakarta,Poor,2.44,95.33,988
6194,Seller6194,Bandung,Little Caesars,Salad,45,User8671,2680,Bandung,Excellent,2.25,36.72,290
6195,Seller6195,Bandung,Wendy's,Sandwich,58,User2042,7660,Jakarta,Average,1.26,78.76,596
6196,Seller6196,Jakarta,Little Caesars,Pasta,49,User5873,2859,Jakarta,Good,4.18,26.31,462
6197,Seller6197,Jakarta,Pizza Hut,Ice Cream,36,User5137,8681,Surabaya,Poor,3.12,82.73,412
6198,Seller6198,Bandung,Starbucks,Pasta,50,User5135,6822,Bandung,Average,4.09,39.12,511
6199,Seller6199,Surabaya,Taco Bell,Pasta,22,User8923,4113,Jakarta,Excellent,2.65,83.16,995
6200,Seller6200,Surabaya,Chipotle,Pasta,51,User9295,3233,Surabaya,Poor,4.52,82.24,440
6201,Seller6201,Surabaya,Arby's,Pizza,46,User7574,2533,Jakarta,Excellent,4.98,54.58,238
6202,Seller6202,Surabaya,Panera Bread,Sandwich,55,User8059,539,Bandung,Good,1.4,27.07,203
6203,Seller6203,Surabaya,Domino's Pizza,Pasta,34,User910,6277,Bandung,Average,3.31,11.73,11
